Device_ID,Latitude,Longitude,Start_time,End_time,Category,Category11,Gender,Gender01,Age,Date,Days01,Days,Days07,Week,Timeframe,Timeframehh,Duration,Likelihood1,Probability1,Likelihood2
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,23-Nov-20,1,M,1,48,10:00:00 AM,10,490,1,0.210526316,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,23-Nov-20,1,M,1,48,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,24-Nov-20,1,Tu,2,48,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,24-Nov-20,1,Tu,2,48,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,24-Nov-20,1,Tu,2,48,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,24-Nov-20,1,Tu,2,48,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,24-Nov-20,1,Tu,2,48,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,24-Nov-20,1,Tu,2,48,10:00:00 AM,10,480,1,0.2,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,24-Nov-20,1,Tu,2,48,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,24-Nov-20,1,Tu,2,48,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,55,1,0.347826087,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,24-Nov-20,1,Tu,2,48,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,24-Nov-20,1,Tu,2,48,6:00:00 AM,06,90,1,0.571428571,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,24-Nov-20,1,Tu,2,48,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,45,0.875,0.304347826,0.875
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,374,1,0.25,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,24-Nov-20,1,Tu,2,48,6:00:00 AM,06,100,0.75,0.428571429,0.75
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,24-Nov-20,1,Tu,2,48,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,55,1,0.347826087,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,24-Nov-20,1,Tu,2,48,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,25-Nov-20,1,W,3,48,8:00:00 AM,08,10,1,0.533333333,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,25-Nov-20,1,W,3,48,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,25-Nov-20,1,W,3,48,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,25-Nov-20,1,W,3,48,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,25-Nov-20,1,W,3,48,8:00:00 AM,08,60,0.875,0.466666667,0.875
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,25-Nov-20,1,W,3,48,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,25-Nov-20,1,W,3,48,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,25-Nov-20,1,W,3,48,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,25-Nov-20,1,W,3,48,6:00:00 PM,18,45,1,0.333333333,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,25-Nov-20,1,W,3,48,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,25-Nov-20,1,W,3,48,10:00:00 AM,10,490,1,0.2,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,25-Nov-20,1,W,3,48,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,25-Nov-20,1,W,3,48,6:00:00 AM,06,90,1,0.533333333,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,25-Nov-20,1,W,3,48,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,25-Nov-20,1,W,3,48,6:00:00 PM,18,45,1,0.333333333,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,25-Nov-20,1,W,3,48,6:00:00 PM,18,374,1,0.25,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,25-Nov-20,1,W,3,48,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,25-Nov-20,1,W,3,48,6:00:00 PM,18,55,1,0.333333333,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,25-Nov-20,1,W,3,48,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,26-Nov-20,1,Th,4,48,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,26-Nov-20,1,Th,4,48,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,26-Nov-20,1,Th,4,48,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,26-Nov-20,1,Th,4,48,6:00:00 PM,18,389,1,0.25,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,26-Nov-20,1,Th,4,48,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,26-Nov-20,1,Th,4,48,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,26-Nov-20,1,Th,4,48,6:00:00 PM,18,374,1,0.25,1
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,26-Nov-20,1,Th,4,48,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,26-Nov-20,1,Th,4,48,6:00:00 PM,18,45,1,0.25,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,26-Nov-20,1,Th,4,48,8:00:00 PM,20,299,1,0.5,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,26-Nov-20,1,Th,4,48,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,26-Nov-20,1,Th,4,48,6:00:00 PM,18,55,1,0.25,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,26-Nov-20,1,Th,4,48,8:00:00 PM,20,299,1,0.5,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,26-Nov-20,1,Th,4,48,6:00:00 AM,06,90,1,1,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,26-Nov-20,1,Th,4,48,10:00:00 AM,10,480,1,0.2,1
5,41.881997,-87.627485,17:45,18:30,Groceries,1,Male,0,27,26-Nov-20,1,Th,4,48,6:00:00 PM,18,45,1,0.25,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,26-Nov-20,1,Th,4,48,6:00:00 PM,18,374,1,0.25,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,26-Nov-20,1,Th,4,48,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,26-Nov-20,1,Th,4,48,6:00:00 PM,18,55,1,0.25,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,26-Nov-20,1,Th,4,48,6:00:00 PM,18,374,1,0.25,1
1,41.879604,-87.633664,8:00,8:10,Fast Food,0,Male,0,25,27-Nov-20,1,F,5,48,8:00:00 AM,08,10,1,0.5,1
1,41.877677,-87.634251,8:15,8:20,Parking,8,Male,0,25,27-Nov-20,1,F,5,48,8:00:00 AM,08,5,1,1,1
1,41.880653,-87.63648,8:30,12:00,Work,10,Male,0,25,27-Nov-20,1,F,5,48,8:00:00 AM,08,210,1,1,1
1,41.897865,-87.630874,17:30,23:59,Home,2,Male,0,25,27-Nov-20,1,F,5,48,6:00:00 PM,18,389,1,0.266666667,1
2,41.879604,-87.633664,7:30,8:30,Fast Food,0,Female,1,27,27-Nov-20,1,F,5,48,8:00:00 AM,08,60,1,0.5,1
2,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,27,27-Nov-20,1,F,5,48,10:00:00 AM,10,480,1,0.2,1
2,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,27,27-Nov-20,1,F,5,48,6:00:00 PM,18,374,0.875,0.2,0.75
3,41.880653,-87.63648,9:00,17:00,Work,10,Female,1,29,27-Nov-20,1,F,5,48,10:00:00 AM,10,480,1,0.2,1
3,41.881997,-87.627485,17:45,18:30,Groceries,1,Female,1,29,27-Nov-20,1,F,5,48,6:00:00 PM,18,45,1,0.333333333,1
3,41.897865,-87.630874,19:00,23:59,Home,2,Female,1,29,27-Nov-20,1,F,5,48,8:00:00 PM,20,299,1,0.470588235,1
4,41.880653,-87.63648,9:00,17:10,Work,10,Male,0,26,27-Nov-20,1,F,5,48,10:00:00 AM,10,490,1,0.2,1
4,41.881997,-87.627485,17:45,18:40,Groceries,1,Male,0,26,27-Nov-20,1,F,5,48,6:00:00 PM,18,55,1,0.333333333,1
4,41.897865,-87.630874,19:00,23:59,Home,2,Male,0,26,27-Nov-20,1,F,5,48,8:00:00 PM,20,299,1,0.470588235,1
5,41.874849,-87.634506,6:00,7:30,Park,7,Male,0,27,27-Nov-20,1,F,5,48,6:00:00 AM,06,90,1,0.5,1
5,41.880653,-87.63648,9:00,17:00,Work,10,Male,0,27,27-Nov-20,1,F,5,48,10:00:00 AM,10,480,1,0.2,1
5,41.897865,-87.630874,17:45,23:59,Home,2,Male,0,27,27-Nov-20,1,F,5,48,6:00:00 PM,18,374,1,0.266666667,1
6,41.874849,-87.634506,6:00,7:40,Park,7,Female,1,29,27-Nov-20,1,F,5,48,6:00:00 AM,06,100,1,0.5,1
6,41.880653,-87.63648,9:00,17:10,Work,10,Female,1,29,27-Nov-20,1,F,5,48,10:00:00 AM,10,490,1,0.2,1
6,41.881997,-87.627485,17:45,18:40,Groceries,1,Female,1,29,27-Nov-20,1,F,5,48,6:00:00 PM,18,55,1,0.333333333,1
6,41.897865,-87.630874,17:45,23:59,Home,2,Female,1,29,27-Nov-20,1,F,5,48,6:00:00 PM,18,374,1,0.266666667,1
1,41.878163,-87.63492,12:30,13:00,Restaurant,9,Male,0,25,28-Nov-20,0,Sa,6,48,12:00:00 PM,12,30,1,1,1
1,41.884018,-87.627399,14:00,16:00,Mall,4,Male,0,25,28-Nov-20,0,Sa,6,48,2:00:00 PM,14,120,1,1,1
1,41.883138,-87.630693,16:30,17:00,Library,3,Male,0,25,28-Nov-20,0,Sa,6,48,4:00:00 PM,16,30,1,1,1
1,41.897865,-87.630874,20:00,23:59,Home,2,Male,0,25,28-Nov-20,0,Sa,6,48,8:00:00 PM,20,239,1,0.888888889,1
2,41.879927,-87.623633,9:30,13:30,Museum,5,Female,1,27,28-Nov-20,0,Sa,6,48,10:00:00 AM,10,240,1,1,1
2,41.879604,-87.633664,14:00,15:00,Fast Food,0,Female,1,27,28-Nov-20,0,Sa,6,48,2:00:00 PM,14,60,1,1,1
2,41.897865,-87.630874,15:30,23:59,Home,2,Female,1,27,28-Nov-20,0,Sa,6,48,4:00:00 PM,16,509,1.125,0.5,1
3,41.874849,-87.634506,7:00,9:00,Park,7,Female,1,29,28-Nov-20,0,Sa,6,48,8:00:00 AM,08,120,1,1,1
3,41.883138,-87.630693,17:00,18:00,Library,3,Female,1,29,28-Nov-20,0,Sa,6,48,6:00:00 PM,18,60,1,1,1
3,41.884018,-87.627399,18:00,22:00,Mall,4,Female,1,29,28-Nov-20,0,Sa,6,48,6:00:00 PM,18,240,1,1,1
4,41.897865,-87.630874,9:00,9:15,Home,2,Male,0,26,28-Nov-20,0,Sa,6,48,10:00:00 AM,10,15,1,1,1
4,41.879604,-87.633664,18:00,19:00,Fast Food,0,Male,0,26,28-Nov-20,0,Sa,6,48,6:00:00 PM,18,60,1,1,1
4,41.890136,-87.631689,19:30,23:59,Nightclub,6,Male,0,26,28-Nov-20,0,Sa,6,48,8:00:00 PM,20,269,1.125,0.9,1.125
5,41.897865,-87.630874,8:00,9:00,Home,2,Male,0,27,28-Nov-20,0,Sa,6,48,8:00:00 AM,08,60,1,1,1
5,41.881997,-87.627485,9:00,13:00,Groceries,1,Male,0,27,28-Nov-20,0,Sa,6,48,10:00:00 AM,10,240,1,0.5,1
6,41.881997,-87.627485,10:00,13:00,Groceries,1,Female,1,29,28-Nov-20,0,Sa,6,48,10:00:00 AM,10,180,1,0.5,1
6,41.883138,-87.630693,14:00,16:00,Library,3,Female,1,29,28-Nov-20,0,Sa,6,48,2:00:00 PM,14,120,1,1,1
6,41.897865,-87.630874,16:00,23:59,Home,2,Female,1,29,28-Nov-20,0,Sa,6,48,4:00:00 PM,16,479,1,0.5,1
1,41.878163,-87.63492,12:30,13:00,Restaurant,9,Male,0,25,29-Nov-20,0,Su,0,49,12:00:00 PM,12,30,1,1,1
1,41.883138,-87.630693,16:30,17:00,Library,3,Male,0,25,29-Nov-20,0,Su,0,49,4:00:00 PM,16,30,1,1,1
1,41.897865,-87.630874,20:00,23:59,Home,2,Male,0,25,29-Nov-20,0,Su,0,49,8:00:00 PM,20,239,1,1,1
2,41.881997,-87.627485,8:00,9:00,Groceries,1,Female,1,27,29-Nov-20,0,Su,0,49,8:00:00 AM,08,60,1,1,1
2,41.879927,-87.623633,9:30,13:30,Museum,5,Female,1,27,29-Nov-20,0,Su,0,49,10:00:00 AM,10,240,1,1,1
2,41.879604,-87.633664,14:00,15:00,Fast Food,0,Female,1,27,29-Nov-20,0,Su,0,49,2:00:00 PM,14,60,1,1,1
2,41.897865,-87.630874,15:30,23:59,Home,2,Female,1,27,29-Nov-20,0,Su,0,49,4:00:00 PM,16,509,1,0.5,1
3,41.874849,-87.634506,7:00,9:00,Park,7,Female,1,29,29-Nov-20,0,Su,0,49,8:00:00 AM,08,120,1,1,1
3,41.884018,-87.627399,18:00,22:00,Mall,4,Female,1,29,29-Nov-20,0,Su,0,49,6:00:00 PM,18,240,1,1,1
4,41.897865,-87.630874,9:00,9:15,Home,2,Male,0,26,29-Nov-20,0,Su,0,49,10:00:00 AM,10,15,1,1,1
4,41.879604,-87.633664,18:00,19:00,Fast Food,0,Male,0,26,29-Nov-20,0,Su,0,49,6:00:00 PM,18,60,1,1,1
5,41.897865,-87.630874,8:00,9:00,Home,2,Male,0,27,29-Nov-20,0,Su,0,49,8:00:00 AM,08,60,1,1,1
5,41.881997,-87.627485,9:00,13:00,Groceries,1,Male,0,27,29-Nov-20,0,Su,0,49,10:00:00 AM,10,240,1,0.5,1
6,41.881997,-87.627485,10:00,13:00,Groceries,1,Female,1,29,29-Nov-20,0,Su,0,49,10:00:00 AM,10,180,1,0.5,1
6,41.883138,-87.630693,14:00,16:00,Library,3,Female,1,29,29-Nov-20,0,Su,0,49,2:00:00 PM,14,120,1,1,1
6,41.897865,-87.630874,16:00,16:30,Home,2,Female,1,29,29-Nov-20,0,Su,0,49,4:00:00 PM,16,30,1,0.5,1
6,41.890136,-87.631689,22:00,23:59,Nightclub,6,Female,1,29,29-Nov-20,0,Su,0,49,10:00:00 PM,22,119,1,1,1
